Time,Open,High,Low,Close,Volume
2022-01-22 16:14:00,35294.4,35347.39,35235.06,35347.39,1.709522
2022-01-22 16:15:00,35346.79,35427.01,35261.5,35427.01,1.392205
2022-01-22 16:16:00,35427.01,35427.01,35320.89,35357.27,0.835867
2022-01-22 16:17:00,35336.53,35347.39,35241.51,35241.51,1.478683
2022-01-22 16:18:00,35242.08,35294.41,35241.51,35241.51,1.053969
2022-01-22 16:19:00,35241.51,35287.95,35188.69,35245.94,1.554572
2022-01-22 16:20:00,35242.42,35320.89,35230.86,35295.97,1.34861
2022-01-22 16:21:00,35296.13,35302.51,35215.09,35215.09,0.884633
2022-01-22 16:22:00,35215.09,35215.09,35188.69,35215.09,1.483102
2022-01-22 16:23:00,35209.41,35287.95,35203.02,35287.95,1.373218
2022-01-22 16:24:00,35287.95,35334.11,35235.06,35326.01,1.111288
2022-01-22 16:25:00,35326.01,35400.45,35314.44,35400.45,1.440621
2022-01-22 16:26:00,35400.45,35427.01,35314.44,35388.15,1.053
2022-01-22 16:27:00,35388.14,35400.45,35340.94,35385.82,0.632166
2022-01-22 16:28:00,35395.63,35400.45,35320.89,35320.89,0.767776
2022-01-22 16:29:00,35320.89,35320.89,35294.41,35294.41,0.893789
2022-01-22 16:30:00,35294.41,35320.89,35241.51,35267.95,1.087022
2022-01-22 16:31:00,35257.06,35287.65,35241.51,35241.51,0.865515
2022-01-22 16:32:00,35241.51,35294.41,35234.91,35262.28,1.232939
2022-01-22 16:33:00,35286.17,35314.43,35235.06,35259.82,0.985442
2022-01-22 16:34:00,35256.71,35267.95,35231.09,35231.09,0.609614
2022-01-22 16:35:00,35230.74,35263.79,35221.55,35237.0,0.719351
2022-01-22 16:36:00,35236.05,35257.79,35215.09,35215.09,0.77844
2022-01-22 16:37:00,35215.09,35232.94,35188.69,35226.92,1.322129
2022-01-22 16:38:00,35226.92,35267.95,35196.05,35198.14,1.053437
2022-01-22 16:39:00,35197.45,35226.47,35188.69,35225.74,1.093077
2022-01-22 16:40:00,35226.48,35241.51,35208.39,35208.64,0.818805
2022-01-22 16:41:00,35208.97,35215.09,35162.31,35183.38,1.046471
2022-01-22 16:42:00,35186.4,35190.21,35162.31,35179.96,0.59042
2022-01-22 16:43:00,35182.75,35200.0,35155.86,35155.86,1.108055
2022-01-22 16:44:00,35155.86,35188.69,35135.95,35188.69,1.15766
2022-01-22 16:45:00,35183.18,35188.69,35146.12,35187.75,0.635306
2022-01-22 16:46:00,35182.07,35188.69,35113.62,35124.07,1.069399
2022-01-22 16:47:00,35116.39,35123.26,35083.28,35083.28,1.341785
2022-01-22 16:48:00,35083.28,35121.28,35083.28,35087.04,1.11782
2022-01-22 16:49:00,35088.66,35088.68,35023.03,35043.53,1.582034
2022-01-22 16:50:00,35039.98,35039.98,34945.54,34945.54,1.666081
2022-01-22 16:51:00,34945.54,35004.45,34892.42,34925.79,1.689246
2022-01-22 16:52:00,34899.38,34951.99,34890.31,34903.91,1.349211
2022-01-22 16:53:00,34902.81,34978.21,34873.44,34970.45,1.353134
2022-01-22 16:54:00,34966.65,35004.45,34919.34,35002.66,1.066671
2022-01-22 16:55:00,35002.66,35056.99,34983.51,35047.87,1.301587
2022-01-22 16:56:00,35047.87,35056.99,35003.69,35056.99,0.765052
2022-01-22 16:57:00,35056.99,35083.29,35034.49,35037.61,0.831945
2022-01-22 16:58:00,35037.25,35037.25,34996.24,35030.71,0.592116
2022-01-22 16:59:00,35030.71,35083.29,35030.71,35083.29,1.184444
2022-01-22 17:00:00,35083.29,35109.61,35035.81,35109.61,1.124868
2022-01-22 17:01:00,35109.61,35162.31,35056.98,35137.18,1.978236
2022-01-22 17:02:00,35135.99,35143.0,35097.29,35135.95,0.629256
2022-01-22 17:03:00,35130.02,35182.23,35076.84,35155.86,1.126268
2022-01-22 17:04:00,35155.86,35169.92,35105.83,35127.53,0.593361
2022-01-22 17:05:00,35127.55,35138.96,35103.16,35110.29,0.788212
2022-01-22 17:06:00,35107.92,35108.68,35030.7,35061.73,2.097974
2022-01-22 17:07:00,35057.96,35071.72,35024.26,35055.98,0.917893
2022-01-22 17:08:00,35056.68,35059.44,35024.26,35032.72,0.499532
2022-01-22 17:09:00,35026.86,35083.29,35026.86,35083.29,0.996481
2022-01-22 17:10:00,35083.29,35092.08,35021.05,35056.99,0.717225
2022-01-22 17:11:00,35049.49,35049.49,35004.44,35004.44,0.722374
2022-01-22 17:12:00,35004.44,35055.28,34951.98,34951.98,2.67595
2022-01-22 17:13:00,34951.98,34988.85,34847.3,34847.3,2.637614
2022-01-22 17:14:00,34847.3,34899.61,34847.3,34854.28,1.602326
2022-01-22 17:15:00,34850.01,34899.61,34821.17,34899.61,1.497755
2022-01-22 17:16:00,34899.61,34925.79,34862.39,34925.79,0.956063
2022-01-22 17:17:00,34925.79,34951.99,34900.07,34951.99,1.01938
2022-01-22 17:18:00,34949.1,34978.21,34919.34,34919.34,0.750929
2022-01-22 17:19:00,34920.41,34925.79,34873.44,34925.79,1.335555
2022-01-22 17:20:00,34925.79,34929.71,34898.3,34916.06,0.635444
2022-01-22 17:21:00,34914.79,34914.79,34840.86,34873.45,1.162716
2022-01-22 17:22:00,34840.86,34873.45,34802.51,34806.66,1.477936
2022-01-22 17:23:00,34809.41,34815.0,34795.07,34803.46,0.788239
2022-01-22 17:24:00,34798.56,34821.86,34795.07,34812.67,0.770882
2022-01-22 17:25:00,34800.49,34819.68,34788.51,34810.62,0.703227
2022-01-22 17:26:00,34810.61,34873.45,34809.81,34873.45,1.227261
2022-01-22 17:27:00,34873.45,34873.45,34742.91,34742.91,1.727167
2022-01-22 17:28:00,34742.91,34772.71,34690.83,34690.83,1.835718
2022-01-22 17:29:00,34696.53,34698.8,34638.82,34638.82,1.399514
2022-01-22 17:30:00,34638.82,34690.82,34629.67,34690.82,1.468607
2022-01-22 17:31:00,34690.82,34717.07,34673.28,34717.07,1.269283
2022-01-22 17:32:00,34722.27,34768.97,34702.8,34768.97,1.211087
2022-01-22 17:33:00,34768.97,34783.92,34710.46,34711.14,0.696397
2022-01-22 17:34:00,34715.0,34718.36,34664.82,34664.82,1.074566
2022-01-22 17:35:00,34665.02,34734.89,34664.82,34716.89,1.086186
2022-01-22 17:36:00,34717.15,34742.9,34682.08,34687.9,0.82483
2022-01-22 17:37:00,34690.52,34716.85,34686.0,34716.85,0.603548
2022-01-22 17:38:00,34709.11,34768.97,34709.11,34739.12,0.897077
2022-01-22 17:39:00,34739.5,34742.9,34691.03,34699.72,0.647888
2022-01-22 17:40:00,34703.66,34705.36,34664.82,34664.82,0.906673
2022-01-22 17:41:00,34664.82,34716.85,34638.82,34716.85,1.178473
2022-01-22 17:42:00,34716.85,34768.97,34684.44,34722.17,1.230193
2022-01-22 17:43:00,34725.2,34768.97,34713.72,34768.97,0.97721
2022-01-22 17:44:00,34765.1,34788.65,34736.5,34736.5,0.822312
2022-01-22 17:45:00,34736.5,34775.6,34710.46,34774.3,0.978026
2022-01-22 17:46:00,34775.51,34814.75,34768.45,34789.79,0.983359
2022-01-22 17:47:00,34789.43,34789.43,34752.33,34752.33,0.545044
2022-01-22 17:48:00,34756.21,34786.5,34745.42,34786.5,0.521155
2022-01-22 17:49:00,34783.93,34795.06,34753.69,34760.62,0.554839
2022-01-22 17:50:00,34759.29,34789.0,34745.96,34752.41,0.531952
2022-01-22 17:51:00,34757.44,34757.44,34716.86,34716.86,0.502523
2022-01-22 17:52:00,34717.18,34729.26,34664.82,34664.82,1.833255
2022-01-22 17:53:00,34664.82,34716.85,34638.82,34638.82,1.829158
2022-01-22 17:54:00,34638.82,34638.82,34612.85,34612.85,1.749379
2022-01-22 17:55:00,34612.85,34612.85,34560.97,34560.97,1.747819
2022-01-22 17:56:00,34560.97,34560.97,34535.06,34560.97,2.274607
2022-01-22 17:57:00,34560.97,34612.85,34560.97,34612.85,1.104873
2022-01-22 17:58:00,34612.85,34623.9,34572.13,34602.0,0.862579
2022-01-22 17:59:00,34602.0,34628.77,34583.98,34626.4,1.021376
2022-01-22 18:00:00,34614.63,34638.82,34550.01,34571.31,0.914521
2022-01-22 18:01:00,34560.96,34563.17,34509.17,34509.17,1.431073
2022-01-22 18:02:00,34509.17,34519.8,34509.17,34509.17,1.423925
