Time,Open,High,Low,Close,Volume
2022-01-04 07:00:00,46507.21,46582.3,45500.0,46550.0,7.447099
2022-01-04 08:00:00,46549.09,46710.32,20000.0,46492.11,19.57798
2022-01-04 09:00:00,46489.72,66489.64,35000.0,46348.01,17.908067
2022-01-04 10:00:00,46353.48,90000.0,31350.07,46626.64,21.762507
2022-01-04 11:00:00,46625.37,70000.0,29702.97,46728.85,19.450673
2022-01-04 12:00:00,46732.56,47238.75,20000.0,46651.65,18.754007
2022-01-04 13:00:00,46645.99,48212.05,31461.14,46953.25,28.480772
2022-01-04 14:00:00,46953.75,67077.43,30000.0,47342.79,25.797056
2022-01-04 15:00:00,47337.02,48441.41,35000.0,46916.31,20.077525
2022-01-04 16:00:00,46916.31,94690.16,35000.0,46765.0,23.234824
2022-01-04 17:00:00,46765.01,49300.0,25000.0,46555.51,16.863548
2022-01-04 18:00:00,46555.01,78637.67,42574.26,45744.95,53.630199
2022-01-04 19:00:00,45748.68,60821.0,44000.0,46047.99,36.835906
2022-01-04 20:00:00,46045.86,64270.0,45954.64,46265.71,19.537707
2022-01-04 21:00:00,46264.92,60149.25,20000.0,46221.87,22.08803
2022-01-04 22:00:00,46221.9,95236.31,41509.0,46157.43,14.436139
2022-01-04 23:00:00,46141.09,47016.97,40000.0,45834.56,21.580738
2022-01-05 00:00:00,45831.17,47556.49,41296.03,46268.04,18.28287
2022-01-05 01:00:00,46267.49,51000.0,41580.0,46112.19,14.942486
2022-01-05 02:00:00,46111.51,66305.19,46111.51,46307.33,12.411065
2022-01-05 03:00:00,46296.96,63641.13,46032.42,46422.33,17.495921
2022-01-05 04:00:00,46420.16,61104.8,46351.6,46414.05,11.944423
2022-01-05 05:00:00,46414.09,46856.2,46246.22,46308.65,10.99545
2022-01-05 06:00:00,46302.8,75000.0,46251.11,46450.0,12.289376
2022-01-05 07:00:00,46450.01,55760.56,46243.3,46403.96,14.616481
2022-01-05 08:00:00,46407.51,46672.97,46263.43,46634.18,11.834017
2022-01-05 09:00:00,46585.45,46977.14,20000.0,46855.12,17.728038
2022-01-05 10:00:00,46858.94,95000.0,46709.34,46828.21,22.097313
2022-01-05 11:00:00,46818.5,52990.0,20000.0,46267.99,22.594886
2022-01-05 12:00:00,46267.99,57000.0,20000.0,46221.02,21.671485
2022-01-05 13:00:00,46219.62,48969.02,42500.0,46439.96,20.937066
2022-01-05 14:00:00,46437.1,47626.02,41302.0,46694.57,27.45796
2022-01-05 15:00:00,46689.52,47021.43,42000.0,46618.31,25.917905
2022-01-05 16:00:00,46616.92,70000.0,9996.0,46300.12,32.229106
2022-01-05 17:00:00,46300.24,47467.22,45170.0,46005.19,21.494748
2022-01-05 18:00:00,46010.73,47139.97,32088.0,45917.65,27.901648
2022-01-05 19:00:00,45919.93,51968.21,42845.95,44687.64,36.024428
2022-01-05 20:00:00,44684.86,70000.0,41759.01,43956.53,44.027683
2022-01-05 21:00:00,43967.01,219899.0,8899.0,43609.99,31.701251
2022-01-05 22:00:00,43606.62,43945.43,29205.71,43424.84,22.510468
2022-01-05 23:00:00,43432.9,43886.09,42453.18,43413.16,25.378865
2022-01-06 00:00:00,43420.32,45500.0,42485.05,43677.78,27.447639
2022-01-06 01:00:00,43682.79,43874.13,43241.52,43590.13,20.221218
2022-01-06 02:00:00,43527.91,43765.59,10000.0,43256.4,25.952656
2022-01-06 03:00:00,43259.55,43308.99,15000.0,42829.05,24.00476
2022-01-06 04:00:00,42829.07,47000.0,42603.39,43039.01,29.068205
2022-01-06 05:00:00,43031.76,43233.83,42865.32,43052.67,22.200892
2022-01-06 06:00:00,43050.01,90000.0,39666.0,43089.26,26.325476
2022-01-06 07:00:00,43086.77,90223.87,38776.08,43248.32,26.861712
2022-01-06 08:00:00,43245.26,48000.0,20000.0,43055.28,28.244822
2022-01-06 09:00:00,43055.42,43087.42,29023.22,42592.78,31.103844
2022-01-06 10:00:00,42597.87,56828.84,38964.84,42877.48,36.548667
2022-01-06 11:00:00,42878.88,51965.28,39865.07,42877.18,25.102857
2022-01-06 12:00:00,42877.22,51965.28,38533.57,43060.49,32.598317
2022-01-06 13:00:00,43062.19,52637.2,38503.58,43148.08,33.55907
2022-01-06 14:00:00,43148.38,58190.29,38816.0,42794.98,31.16401
2022-01-06 15:00:00,42800.57,52094.55,21358.0,42952.03,38.290428
2022-01-06 16:00:00,42950.02,43151.47,40000.0,42881.35,25.745334
2022-01-06 17:00:00,42882.23,51965.28,40000.0,43011.71,21.734227
2022-01-06 18:00:00,43005.3,43385.74,35643.56,43363.5,22.670693
2022-01-06 19:00:00,43366.94,216500.0,8764.0,43433.0,23.516147
2022-01-06 20:00:00,43438.1,75528.32,33000.0,43216.86,26.266472
2022-01-06 21:00:00,43214.79,67878.0,41200.0,43124.06,30.444369
2022-01-06 22:00:00,43120.63,51423.98,20000.0,43182.64,30.210401
2022-01-06 23:00:00,43178.0,43300.0,42921.0,43086.62,25.183039
2022-01-07 00:00:00,43082.3,43141.92,42705.65,42788.11,32.720194
2022-01-07 01:00:00,42788.11,43584.33,20000.0,43009.66,34.137812
2022-01-07 02:00:00,43006.38,43030.0,42775.26,42798.01,27.277517
2022-01-07 03:00:00,42797.76,43513.5,14386.0,41797.06,45.725403
2022-01-07 04:00:00,41803.12,43662.0,36655.79,41700.0,57.339296
2022-01-07 05:00:00,41700.33,43677.0,38875.89,41844.97,34.985967
2022-01-07 06:00:00,41845.97,43018.77,41348.14,41531.51,30.400922
2022-01-07 07:00:00,41529.15,41727.75,41223.85,41701.19,29.586932
2022-01-07 08:00:00,41706.77,42619.26,41084.79,42090.31,32.609388
