Time,Open,High,Low,Close,Volume
2022-01-25 03:35:00,36324.51,36380.94,36324.51,36355.17,0.457329
2022-01-25 03:36:00,36356.43,36373.57,36305.58,36373.57,0.590016
2022-01-25 03:37:00,36332.55,36332.55,36314.23,36329.92,0.327608
2022-01-25 03:38:00,36335.57,36341.88,36309.4,36320.34,0.295082
2022-01-25 03:39:00,36318.67,36367.06,36318.67,36367.06,0.436759
2022-01-25 03:40:00,36364.12,36367.19,36340.93,36345.52,0.184304
2022-01-25 03:41:00,36334.41,36367.34,36329.71,36334.4,0.475655
2022-01-25 03:42:00,36334.07,36335.32,36312.29,36323.88,0.189429
2022-01-25 03:43:00,36324.03,36364.8,36314.77,36358.96,0.429248
2022-01-25 03:44:00,36359.15,36361.3,36320.17,36338.65,0.302727
2022-01-25 03:45:00,36338.66,36342.23,36322.89,36325.4,0.208444
2022-01-25 03:46:00,36320.78,36320.78,36285.67,36286.24,0.56088
2022-01-25 03:47:00,36286.16,36290.35,36278.36,36278.36,0.344509
2022-01-25 03:48:00,36278.36,36315.98,36278.36,36315.98,0.482209
2022-01-25 03:49:00,36317.61,36317.61,36284.82,36290.64,0.303072
2022-01-25 03:50:00,36291.0,36344.14,36287.53,36335.42,0.510719
2022-01-25 03:51:00,36336.16,36387.36,36336.16,36387.36,0.484533
2022-01-25 03:52:00,36387.36,36409.52,36363.6,36393.14,0.678079
2022-01-25 03:53:00,36376.72,36399.69,36370.94,36390.05,0.467205
2022-01-25 03:54:00,36382.36,36396.0,36380.0,36396.0,0.248339
2022-01-25 03:55:00,36393.66,36417.59,36393.66,36406.16,0.691166
2022-01-25 03:56:00,36408.36,36411.33,36380.02,36387.52,0.273997
2022-01-25 03:57:00,36381.74,36409.47,36381.74,36406.93,0.3467
2022-01-25 03:58:00,36406.61,36441.98,36406.61,36440.8,0.814637
2022-01-25 03:59:00,36429.75,36433.99,36411.79,36424.47,0.288773
2022-01-25 04:00:00,36424.48,36457.18,36421.76,36425.65,0.442782
2022-01-25 04:01:00,36425.66,36469.32,36409.53,36442.11,0.673324
2022-01-25 04:02:00,36450.01,36494.45,36427.3,36429.52,0.494688
2022-01-25 04:03:00,36427.29,36444.0,36406.61,36422.1,0.370652
2022-01-25 04:04:00,36429.31,36441.99,36387.36,36392.84,0.303104
2022-01-25 04:05:00,36391.04,36392.83,36372.08,36382.29,0.576988
2022-01-25 04:06:00,36386.43,36386.43,36359.1,36359.1,0.552833
2022-01-25 04:07:00,36354.43,36382.46,36353.91,36382.46,0.263134
2022-01-25 04:08:00,36383.72,36441.0,36369.48,36400.81,0.378042
2022-01-25 04:09:00,36401.7,36429.52,36385.67,36429.52,0.364903
2022-01-25 04:10:00,36430.0,36436.4,36370.77,36386.47,0.335483
2022-01-25 04:11:00,36383.57,36390.18,36377.49,36389.71,0.233617
2022-01-25 04:12:00,36390.17,36399.78,36377.02,36377.39,0.398396
2022-01-25 04:13:00,36375.61,36377.73,36362.01,36375.01,0.322377
2022-01-25 04:14:00,36365.82,36379.88,36360.48,36376.21,0.266814
2022-01-25 04:15:00,36350.74,36386.55,36347.65,36386.55,0.250938
2022-01-25 04:16:00,36386.55,36414.45,36379.36,36382.87,0.331604
2022-01-25 04:17:00,36381.55,36381.55,36348.72,36352.69,0.400175
2022-01-25 04:18:00,36353.48,36353.69,36334.26,36344.07,0.318348
2022-01-25 04:19:00,36341.24,36345.11,36332.82,36332.82,0.250624
2022-01-25 04:20:00,36333.48,36370.33,36332.82,36335.32,0.375488
2022-01-25 04:21:00,36333.5,36399.92,36333.5,36388.32,0.564922
2022-01-25 04:22:00,36379.09,36389.7,36354.9,36356.69,0.181317
2022-01-25 04:23:00,36355.01,36378.78,36343.36,36378.78,0.40728
2022-01-25 04:24:00,36379.28,36384.72,36332.82,36355.63,0.533751
2022-01-25 04:25:00,36368.42,36395.98,36353.06,36394.77,0.351338
2022-01-25 04:26:00,36387.96,36398.05,36384.6,36390.03,0.216168
2022-01-25 04:27:00,36387.07,36414.65,36385.67,36387.62,0.24788
2022-01-25 04:28:00,36389.77,36398.7,36389.71,36396.17,0.242686
2022-01-25 04:29:00,36396.4,36397.77,36380.01,36390.48,0.26145
2022-01-25 04:30:00,36396.61,36413.86,36381.69,36383.65,0.325232
2022-01-25 04:31:00,36376.43,36387.36,36356.16,36356.66,0.291594
2022-01-25 04:32:00,36353.05,36371.59,36346.4,36359.48,0.27503
2022-01-25 04:33:00,36359.49,36369.91,36332.82,36345.28,0.376102
2022-01-25 04:34:00,36345.85,36349.0,36305.58,36305.58,0.565853
2022-01-25 04:35:00,36305.58,36305.58,36284.89,36284.89,0.389397
2022-01-25 04:36:00,36280.98,36281.48,36250.18,36250.18,0.746036
2022-01-25 04:37:00,36250.18,36250.18,36158.79,36158.79,1.385711
2022-01-25 04:38:00,36163.11,36231.86,36159.95,36159.95,0.443375
2022-01-25 04:39:00,36159.35,36176.77,36155.66,36166.19,0.418847
2022-01-25 04:40:00,36166.29,36195.81,36166.29,36177.52,0.478109
2022-01-25 04:41:00,36165.01,36185.0,36150.5,36184.97,0.409968
2022-01-25 04:42:00,36185.41,36212.0,36178.44,36212.0,0.423765
2022-01-25 04:43:00,36211.63,36250.17,36163.91,36166.83,0.379525
2022-01-25 04:44:00,36170.0,36198.36,36147.88,36194.74,0.327903
2022-01-25 04:45:00,36194.09,36194.11,36153.24,36153.49,0.293449
2022-01-25 04:46:00,36143.02,36156.9,36076.61,36082.3,1.582359
2022-01-25 04:47:00,36080.5,36091.27,36061.9,36070.17,0.660312
2022-01-25 04:48:00,36071.8,36089.75,36061.9,36065.09,0.377276
2022-01-25 04:49:00,36070.33,36074.57,36061.9,36074.57,0.41256
2022-01-25 04:50:00,36073.38,36080.08,36042.38,36045.72,0.517776
2022-01-25 04:51:00,36034.29,36037.49,36007.27,36007.27,0.699118
2022-01-25 04:52:00,36007.27,36015.56,35980.27,36010.11,0.855754
2022-01-25 04:53:00,36010.11,36016.6,35952.33,35952.33,0.665658
2022-01-25 04:54:00,35952.33,35990.01,35935.0,35953.83,0.48975
2022-01-25 04:55:00,35950.0,35989.06,35926.33,35982.01,0.688835
2022-01-25 04:56:00,35964.07,35991.38,35964.07,35980.87,0.375337
2022-01-25 04:57:00,35986.18,35995.77,35955.69,35955.69,0.417764
2022-01-25 04:58:00,35938.81,35941.98,35912.22,35920.96,0.475102
2022-01-25 04:59:00,35899.4,35966.08,35899.4,35962.81,0.555844
2022-01-25 05:00:00,35948.17,35993.68,35928.82,35950.92,0.682972
2022-01-25 05:01:00,35948.97,35975.07,35912.23,35918.37,0.63141
2022-01-25 05:02:00,35919.91,35987.45,35914.68,35987.45,0.498556
2022-01-25 05:03:00,35978.0,35983.09,35962.86,35980.0,0.317712
2022-01-25 05:04:00,35979.25,36007.26,35979.25,36007.26,0.551088
2022-01-25 05:05:00,36007.26,36051.99,36007.26,36030.47,0.921215
2022-01-25 05:06:00,36030.5,36061.32,36030.5,36061.32,0.66815
2022-01-25 05:07:00,36061.32,36087.4,36048.68,36071.27,0.494349
2022-01-25 05:08:00,36067.59,36092.56,35980.27,36092.56,0.995013
2022-01-25 05:09:00,36095.14,36109.81,36069.0,36069.45,0.416871
2022-01-25 05:10:00,36056.97,36095.14,36055.29,36090.1,0.391443
2022-01-25 05:11:00,36087.14,36092.26,36069.99,36082.0,0.344966
2022-01-25 05:12:00,36075.29,36092.88,36075.27,36075.32,0.403277
2022-01-25 05:13:00,36078.12,36115.46,36075.28,36079.69,0.505621
2022-01-25 05:14:00,36079.98,36094.65,36075.49,36086.61,0.350017
2022-01-25 05:15:00,36090.22,36096.64,36050.11,36050.11,0.325441
2022-01-25 05:16:00,36037.24,36078.13,36035.41,36077.68,0.362909
2022-01-25 05:17:00,36057.78,36060.2,36007.27,36007.27,0.604406
2022-01-25 05:18:00,36007.27,36019.13,35953.29,35960.27,0.851975
2022-01-25 05:19:00,35969.86,35990.81,35953.29,35958.47,0.364884
2022-01-25 05:20:00,35953.29,35959.99,35926.33,35926.33,0.921858
2022-01-25 05:21:00,35926.33,35946.65,35912.78,35946.65,0.543714
2022-01-25 05:22:00,35953.92,35964.4,35946.29,35961.46,0.355455
2022-01-25 05:23:00,35959.76,35971.99,35899.4,35925.85,0.400873
2022-01-25 05:24:00,35899.4,35910.19,35898.45,35903.9,0.59586
2022-01-25 05:25:00,35898.45,35922.18,35872.48,35872.48,0.506532
2022-01-25 05:26:00,35872.48,35872.48,35836.0,35871.86,1.079979
2022-01-25 05:27:00,35865.31,35893.2,35865.31,35868.31,0.378873
2022-01-25 05:28:00,35868.24,35889.88,35868.24,35880.18,0.321938
2022-01-25 05:29:00,35878.27,35888.56,35861.55,35861.55,0.211289
2022-01-25 05:30:00,35841.01,35919.41,35841.0,35913.79,0.681837
2022-01-25 05:31:00,35919.41,35926.33,35912.65,35926.33,0.594014
2022-01-25 05:32:00,35926.33,35953.28,35880.12,35882.85,0.463106
2022-01-25 05:33:00,35875.2,35920.02,35875.2,35920.02,0.51755
2022-01-25 05:34:00,35916.61,35925.46,35893.14,35896.43,0.442838
2022-01-25 05:35:00,35892.1,35953.28,35892.1,35936.63,0.656364
2022-01-25 05:36:00,35933.02,35933.42,35909.34,35911.31,0.311751
2022-01-25 05:37:00,35903.41,35936.5,35903.41,35913.37,0.334779
2022-01-25 05:38:00,35911.06,35940.66,35908.51,35940.66,0.531543
2022-01-25 05:39:00,35942.49,35957.62,35926.29,35926.29,0.568946
2022-01-25 05:40:00,35926.78,35990.22,35922.22,35985.46,0.929789
2022-01-25 05:41:00,35986.83,36004.85,35986.83,35998.79,0.403086
2022-01-25 05:42:00,36000.62,36023.33,35995.08,36012.05,0.65306
