,var_score_q,mse_q,mae_q,mape_q,var_score_h,mse_h,mae_h,mape_h
0,0.5138194955895012,42633.802103649556,187.41277725764735,0.5037145981043,0.4060538664304798,52456.874079048626,205.1619854761671,0.5526279854590734
1,0.3053551250670058,52473.341198710186,208.79712146851688,0.5609614573053909,0.20332430349348074,63013.17252653997,225.25171252193323,0.6067050327671334
2,-0.017172140040921935,63722.40105151758,231.55736710800844,0.6218943865828951,-0.09430684286260083,75787.56121442567,249.16357705161127,0.6711118699071636
3,-0.5532316795869487,76377.59580392015,255.52407313012557,0.686039854694619,-0.5237215001247726,89871.17584302799,276.59230159996093,0.7450067892738993
4,-1.517125659084901,90327.2023061214,280.6027036664864,0.7532128328452038,-1.1841558267979946,105149.85653475331,304.47954725203573,0.8201286899375257
5,-2.279525845755975,104840.49638643,303.8748772962885,0.8155035652422812,-2.2697905947910852,122126.49178740689,333.55595900353785,0.8984821903893029
6,-3.1286520942810014,119858.38603070175,324.35966947531654,0.8702894371649286,-3.0463673833137426,137693.84763242945,354.19199309742424,0.9539125698926496
