Time,Open,High,Low,Close,Volume
2022-01-23 08:54:00,35618.02,35640.21,35586.79,35612.64,0.744475
2022-01-23 08:55:00,35614.83,35662.31,35610.81,35644.03,0.531078
2022-01-23 08:56:00,35649.88,35676.21,35644.61,35676.21,0.686351
2022-01-23 08:57:00,35676.21,35711.48,35676.21,35679.24,0.539776
2022-01-23 08:58:00,35675.96,35710.73,35675.96,35703.15,0.593693
2022-01-23 08:59:00,35704.21,35756.58,35701.48,35756.58,1.035569
2022-01-23 09:00:00,35729.42,35800.95,35702.99,35767.9,1.330389
2022-01-23 09:01:00,35759.43,35793.67,35693.71,35762.88,1.023878
2022-01-23 09:02:00,35766.62,35810.26,35759.09,35810.26,0.72944
2022-01-23 09:03:00,35807.85,35877.83,35756.59,35877.83,1.413272
2022-01-23 09:04:00,35872.95,35872.95,35817.99,35832.48,0.414693
2022-01-23 09:05:00,35825.08,35825.08,35783.42,35787.01,0.613384
2022-01-23 09:06:00,35783.42,35817.46,35774.11,35800.01,0.704404
2022-01-23 09:07:00,35800.01,35824.07,35794.9,35803.47,0.633699
2022-01-23 09:08:00,35800.01,35823.1,35800.01,35821.11,0.427235
2022-01-23 09:09:00,35824.72,35881.59,35818.66,35877.01,1.294018
2022-01-23 09:10:00,35878.33,35881.59,35820.33,35846.18,0.586082
2022-01-23 09:11:00,35837.14,35865.58,35829.51,35865.58,0.595397
2022-01-23 09:12:00,35866.91,35897.0,35860.37,35897.0,0.807056
2022-01-23 09:13:00,35879.06,35934.0,35879.06,35934.0,0.71103
2022-01-23 09:14:00,35920.5,35920.5,35866.14,35898.69,0.676794
2022-01-23 09:15:00,35895.34,35895.35,35827.81,35850.01,0.636393
2022-01-23 09:16:00,35844.3,35900.0,35835.03,35900.0,0.668219
2022-01-23 09:17:00,35900.0,35902.87,35848.82,35870.14,0.57342
2022-01-23 09:18:00,35873.07,35876.0,35820.02,35824.12,0.489943
2022-01-23 09:19:00,35826.69,35827.0,35800.95,35803.17,0.523032
2022-01-23 09:20:00,35802.22,35824.58,35802.22,35813.56,0.5079
2022-01-23 09:21:00,35806.67,35854.69,35806.67,35834.64,0.563845
2022-01-23 09:22:00,35836.79,35870.01,35836.79,35866.43,0.614468
2022-01-23 09:23:00,35868.09,35906.3,35868.09,35904.33,0.728796
2022-01-23 09:24:00,35903.1,35935.45,35900.01,35935.45,1.029145
2022-01-23 09:25:00,35922.24,35950.12,35900.0,35945.85,0.927809
2022-01-23 09:26:00,35947.42,35962.41,35934.3,35959.59,0.457198
2022-01-23 09:27:00,35952.39,35989.39,35950.0,35989.39,0.467847
2022-01-23 09:28:00,35989.39,35989.39,35944.82,35949.33,0.449063
2022-01-23 09:29:00,35951.26,36016.39,35951.26,36016.39,0.774794
2022-01-23 09:30:00,36013.05,36085.85,36013.05,36085.85,0.874755
2022-01-23 09:31:00,36083.19,36095.34,36062.01,36084.12,0.538897
2022-01-23 09:32:00,36080.87,36111.0,36025.79,36090.32,0.765455
2022-01-23 09:33:00,36087.01,36128.43,36087.01,36128.43,0.707303
2022-01-23 09:34:00,36131.55,36133.56,36110.01,36114.74,0.496845
2022-01-23 09:35:00,36110.0,36134.03,36110.0,36121.31,0.527482
2022-01-23 09:36:00,36122.58,36134.03,36115.0,36122.02,0.546688
2022-01-23 09:37:00,36119.22,36124.48,36016.38,36043.41,1.212469
2022-01-23 09:38:00,36043.41,36070.45,35998.78,35998.78,0.52674
2022-01-23 09:39:00,35991.95,36004.56,35982.01,35982.38,0.555064
2022-01-23 09:40:00,35981.68,35984.86,35962.4,35970.4,0.661874
2022-01-23 09:41:00,35962.4,35982.18,35962.4,35965.03,0.444822
2022-01-23 09:42:00,35962.4,35962.4,35917.87,35940.51,0.741639
2022-01-23 09:43:00,35937.27,35965.79,35930.01,35930.01,0.260824
2022-01-23 09:44:00,35917.87,35925.43,35896.43,35919.98,0.566483
2022-01-23 09:45:00,35919.98,35935.45,35895.95,35899.56,0.557487
2022-01-23 09:46:00,35897.7,35909.13,35878.97,35899.05,0.690464
2022-01-23 09:47:00,35897.57,35925.58,35866.41,35924.87,0.597877
2022-01-23 09:48:00,35926.11,35958.74,35926.11,35948.86,0.467488
2022-01-23 09:49:00,35948.82,35961.0,35926.02,35926.79,0.352173
2022-01-23 09:50:00,35917.87,35935.45,35898.01,35935.45,0.474383
2022-01-23 09:51:00,35935.45,35935.45,35877.79,35877.79,0.37946
2022-01-23 09:52:00,35871.74,35891.17,35864.35,35886.67,0.459698
2022-01-23 09:53:00,35881.57,35902.03,35870.02,35889.46,0.366352
2022-01-23 09:54:00,35891.66,35891.66,35864.03,35886.86,0.519629
2022-01-23 09:55:00,35889.67,35908.51,35861.38,35865.86,0.397306
2022-01-23 09:56:00,35863.11,35890.0,35863.11,35887.68,0.457858
2022-01-23 09:57:00,35884.05,35888.0,35864.03,35872.82,0.320107
2022-01-23 09:58:00,35872.89,35891.65,35872.89,35875.01,0.379868
2022-01-23 09:59:00,35873.51,35882.75,35861.24,35882.75,0.372721
2022-01-23 10:00:00,35877.99,35899.99,35870.92,35896.48,0.5509
2022-01-23 10:01:00,35897.61,35900.0,35865.01,35870.32,0.311614
2022-01-23 10:02:00,35867.22,35874.6,35864.03,35867.98,0.388331
2022-01-23 10:03:00,35867.04,35867.77,35861.0,35865.68,0.296425
2022-01-23 10:04:00,35863.01,35865.64,35843.84,35848.4,0.58748
2022-01-23 10:05:00,35848.77,35854.84,35774.11,35774.11,1.538391
2022-01-23 10:06:00,35774.11,35820.79,35763.91,35799.97,0.797434
2022-01-23 10:07:00,35773.52,35816.26,35770.97,35814.63,0.458901
2022-01-23 10:08:00,35810.85,35813.43,35770.99,35780.19,0.447776
2022-01-23 10:09:00,35781.12,35802.13,35781.12,35787.45,0.301492
2022-01-23 10:10:00,35790.2,35790.2,35758.87,35758.87,0.248429
2022-01-23 10:11:00,35757.0,35792.7,35757.0,35792.7,0.389065
2022-01-23 10:12:00,35784.45,35799.99,35747.29,35747.29,0.833401
2022-01-23 10:13:00,35782.13,35827.81,35756.59,35827.81,0.994157
2022-01-23 10:14:00,35827.81,35837.13,35815.08,35821.44,0.323596
2022-01-23 10:15:00,35819.34,35820.15,35783.42,35795.5,0.330539
2022-01-23 10:16:00,35783.42,35783.42,35771.28,35779.25,0.216907
2022-01-23 10:17:00,35768.49,35768.72,35732.11,35741.11,0.738238
2022-01-23 10:18:00,35739.69,35774.11,35737.71,35774.11,0.698963
2022-01-23 10:19:00,35774.11,35800.0,35759.0,35767.72,0.402902
2022-01-23 10:20:00,35760.46,35774.11,35711.01,35716.9,0.735894
2022-01-23 10:21:00,35710.71,35745.71,35702.99,35711.88,0.500554
2022-01-23 10:22:00,35706.79,35735.1,35703.55,35735.07,0.319914
2022-01-23 10:23:00,35707.85,35737.68,35694.33,35737.68,0.412915
2022-01-23 10:24:00,35737.87,35774.11,35737.87,35771.77,0.672246
2022-01-23 10:25:00,35774.11,35782.59,35762.08,35782.59,0.412724
2022-01-23 10:26:00,35783.41,35784.32,35772.53,35777.83,0.319379
2022-01-23 10:27:00,35774.26,35798.98,35756.59,35798.98,0.609575
2022-01-23 10:28:00,35798.98,35843.65,35798.97,35843.65,0.92072
2022-01-23 10:29:00,35843.66,35854.95,35820.49,35820.49,0.440615
2022-01-23 10:30:00,35821.99,35864.02,35820.49,35864.02,0.707483
2022-01-23 10:31:00,35864.02,35881.59,35846.72,35881.59,0.604782
2022-01-23 10:32:00,35862.76,35862.78,35837.77,35840.01,0.163423
2022-01-23 10:33:00,35819.56,35823.21,35794.69,35796.99,0.329827
2022-01-23 10:34:00,35784.33,35801.28,35774.11,35786.42,0.57181
2022-01-23 10:35:00,35779.99,35800.0,35771.99,35771.99,0.291314
2022-01-23 10:36:00,35766.62,35799.28,35766.62,35794.26,0.420069
2022-01-23 10:37:00,35794.28,35819.93,35794.26,35817.61,0.386938
2022-01-23 10:38:00,35818.16,35829.86,35818.16,35825.37,0.435054
2022-01-23 10:39:00,35825.01,35827.92,35808.31,35808.31,0.173769
2022-01-23 10:40:00,35808.34,35835.68,35804.34,35835.68,0.295805
2022-01-23 10:41:00,35835.86,35881.59,35822.43,35872.67,0.809058
2022-01-23 10:42:00,35850.99,35880.0,35837.14,35880.0,0.487287
